Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
2085,SUCCESS,2,26,20,760.1,780.1
2092,SUCCESS,2,27,20,0.1,20.1
2093,SUCCESS,2,27,20,20.1,40.1
2094,SUCCESS,2,27,20,40.1,60.1
2095,SUCCESS,2,27,20,60.1,80.1
2096,SUCCESS,2,27,20,80.1,100.1
2098,SUCCESS,2,27,20,100.1,120.1
2099,SUCCESS,2,27,20,120.1,140.1
2104,SUCCESS,2,27,20,140.1,160.1
2108,SUCCESS,2,27,20,160.1,180.1
2110,SUCCESS,2,27,20,180.1,200.1
2111,SUCCESS,2,27,20,200.1,220.1
2114,SUCCESS,2,27,20,220.1,240.1
2115,SUCCESS,2,27,20,240.1,260.1
2118,SUCCESS,2,27,20,260.1,280.1
2121,SUCCESS,2,27,20,280.1,300.1
2123,SUCCESS,2,27,20,300.1,320.1
2124,SUCCESS,2,27,20,320.1,340.1
2125,SUCCESS,2,27,20,340.1,360.1
2131,SUCCESS,2,27,20,360.1,380.1
2134,SUCCESS,2,27,20,380.1,400.1
2136,SUCCESS,2,27,20,400.1,420.1
2140,SUCCESS,2,27,20,420.1,440.1
2146,SUCCESS,2,27,20,440.1,460.1
2148,SUCCESS,2,27,20,460.1,480.1
2153,SUCCESS,2,27,20,480.1,500.1
2156,SUCCESS,2,27,20,500.1,520.1
2158,SUCCESS,2,27,20,520.1,540.1
2159,SUCCESS,2,27,20,540.1,560.1
2163,SUCCESS,2,27,20,560.1,580.1
2164,SUCCESS,2,27,20,580.1,600.1
2174,SUCCESS,2,28,20,0.1,20.1
2177,SUCCESS,2,28,20,20.1,40.1
2179,SUCCESS,2,28,20,40.1,60.1
2181,SUCCESS,2,28,20,60.1,80.1
2188,SUCCESS,2,28,20,80.1,100.1
2189,SUCCESS,2,28,20,100.1,120.1
2190,SUCCESS,2,28,20,120.1,140.1
2191,SUCCESS,2,28,20,140.1,160.1
2194,SUCCESS,2,28,20,160.1,180.1
2197,SUCCESS,2,28,20,180.1,200.1
2206,SUCCESS,2,28,20,200.1,220.1
2207,SUCCESS,2,28,20,220.1,240.1
2213,SUCCESS,2,28,20,240.1,260.1
2214,SUCCESS,2,28,20,260.1,280.1
2215,SUCCESS,2,28,20,280.1,300.1
2222,SUCCESS,2,28,20,300.1,320.1
2226,SUCCESS,2,28,20,320.1,340.1
2228,SUCCESS,2,28,20,340.1,360.1
2230,SUCCESS,2,28,20,360.1,380.1
2236,SUCCESS,2,28,20,380.1,400.1
2237,SUCCESS,2,28,20,400.1,420.1
2240,SUCCESS,2,28,20,420.1,440.1
2245,SUCCESS,2,28,20,440.1,460.1
2249,SUCCESS,2,29,20,0.1,20.1
2250,SUCCESS,2,29,20,20.1,40.1
2251,SUCCESS,2,29,20,40.1,60.1
2255,SUCCESS,2,29,20,60.1,80.1
2256,SUCCESS,2,29,20,80.1,100.1
2258,SUCCESS,2,29,20,100.1,120.1
2263,SUCCESS,2,29,20,120.1,140.1
2265,SUCCESS,2,29,20,140.1,160.1
2267,SUCCESS,2,29,20,160.1,180.1
2271,SUCCESS,2,29,20,180.1,200.1
2273,SUCCESS,2,29,20,200.1,220.1
2275,SUCCESS,2,29,20,220.1,240.1
2277,SUCCESS,2,29,20,240.1,260.1
2282,SUCCESS,2,29,20,260.1,280.1
2285,SUCCESS,2,29,20,280.1,300.1
2287,SUCCESS,2,29,20,300.1,320.1
2288,SUCCESS,2,29,20,320.1,340.1
2290,SUCCESS,2,29,20,340.1,360.1
