Cloudlet ID,STATUS,Data center ID,VM ID,Time,Start Time,Finish Time
970,SUCCESS,2,15,20,40.1,60.1
17586,SUCCESS,2,15,20,60.1,80.1
17646,SUCCESS,2,15,20,80.1,100.1
1569,SUCCESS,2,15,20,100.1,120.1
18538,SUCCESS,2,15,20,120.1,140.1
18585,SUCCESS,2,15,20,140.1,160.1
2403,SUCCESS,2,15,20,160.1,180.1
19094,SUCCESS,2,15,20,180.1,200.1
19167,SUCCESS,2,15,20,200.1,220.1
19190,SUCCESS,2,15,20,220.1,240.1
19246,SUCCESS,2,15,20,240.1,260.1
3068,SUCCESS,2,15,20,260.1,280.1
3291,SUCCESS,2,15,20,280.1,300.1
3777,SUCCESS,2,15,20,300.1,320.1
4195,SUCCESS,2,15,20,320.1,340.1
4453,SUCCESS,2,15,20,340.1,360.1
4926,SUCCESS,2,15,20,360.1,380.1
5498,SUCCESS,2,15,20,380.1,400.1
5537,SUCCESS,2,15,20,400.1,420.1
5891,SUCCESS,2,15,20,420.1,440.1
6239,SUCCESS,2,15,20,440.1,460.1
6240,SUCCESS,2,15,20,460.1,480.1
6268,SUCCESS,2,15,20,480.1,500.1
6334,SUCCESS,2,15,20,500.1,520.1
7009,SUCCESS,2,15,20,520.1,540.1
7482,SUCCESS,2,15,20,540.1,560.1
7649,SUCCESS,2,15,20,560.1,580.1
8950,SUCCESS,2,15,20,580.1,600.1
9771,SUCCESS,2,15,20,600.1,620.1
10398,SUCCESS,2,15,20,620.1,640.1
10687,SUCCESS,2,15,20,640.1,660.1
11260,SUCCESS,2,15,20,660.1,680.1
11567,SUCCESS,2,15,20,680.1,700.1
12162,SUCCESS,2,15,20,700.1,720.1
12519,SUCCESS,2,15,20,720.1,740.1
13155,SUCCESS,2,15,20,740.1,760.1
13270,SUCCESS,2,15,20,760.1,780.1
13842,SUCCESS,2,15,20,780.1,800.1
15866,SUCCESS,2,15,20,800.1,820.1
16072,SUCCESS,2,15,20,820.1,840.1
16366,SUCCESS,2,15,20,840.1,860.1
2374,SUCCESS,2,16,20,0.1,20.1
5653,SUCCESS,2,16,20,20.1,40.1
7270,SUCCESS,2,16,20,40.1,60.1
15420,SUCCESS,2,16,20,60.1,80.1
16509,SUCCESS,2,17,20,0.1,20.1
16604,SUCCESS,2,17,20,20.1,40.1
828,SUCCESS,2,17,20,40.1,60.1
1712,SUCCESS,2,17,20,60.1,80.1
1926,SUCCESS,2,17,20,80.1,100.1
18364,SUCCESS,2,17,20,100.1,120.1
18372,SUCCESS,2,17,20,120.1,140.1
2156,SUCCESS,2,17,20,140.1,160.1
2160,SUCCESS,2,17,20,160.1,180.1
